description	isbn
 제18회 부천 국제 판타스틱 영화제 초청작 [백설 공주 살인 사건] 원작 소설. 일본 미스터리 문학의 대표 작가 중 한 사람인 미나토 가나에의 장편소설로, 발표되던 해에 곧바로 영화로 제작되어 큰 인기를 모았다. [골든 슬럼버]의 나카무라 요시히로 감독이 연출을 맡았다.	9788990982711
 소설가 김영하가 &lt;오빠가 돌아왔다&gt; 이후 육 년 만에 펴내는 단편집. 간결하고도 명쾌한 문장에 실려 있는 날카로운 현실인식과 유쾌한 상상력, 섬뜩한 아이러니는 이야기가 짧아진 이상으로 긴 여운을 남긴다. 실린 작품 대부분이 문예지의 청탁 없이 작가 스스로가 쓰고 싶은 이야기를 남긴 것으로, 순수 미발표작도 다수 수록되어 있다.	9788954611763
 발표 직후부터 지금까지 8년에 이르는 기간 동안 영미권 소설 독자들에게 꾸준히 사랑받아온 로저먼드 럽튼의 데뷔작이다. 첫 번째 소설로는 이례적으로 출간하자마자 아마존 소설 분야 최상위권에 자리하며 영국 WH스미스에서 '역사상 가장 빠르게 팔려나간 책'이라는 기록을 세웠다.	9791158510848
 언론인이자, 대한민국에 제주 올레길 열풍을 일으킨 서명숙 제주올레 이사장이 오랫동안 묻어두었던 이야기를 꺼낸다. 이 책은 박정희 유신정권 시절, 저자뿐만 아니라 당시 긴급조치 세대 대학생들에게 큰 영향을 미친 실존인물 ‘천영초’에 대한 기록이다.	9788954645584
 &lt;사는 게 뭐라고&gt; 작가 사노 요코의 &lt;죽는 게 뭐라고&gt;. 암 재발 이후 새롭게 삶을 마주한 작가가 자신과 요양원에서 만난 이들의 죽음에 대해 쓴 따뜻한 산문 두 편, 신경과 이사장 히라이 다쓰오와의 대담, 작가 세키카와 나쓰오의 회고담으로 구성되어 있다.	9788960902435
 120만 독자의 마음을 움직인 베스트셀러 작가 김혜남이 &lt;서른 살이 심리학에게 묻다&gt; 이후 7년 만에 펴낸 최신작. 이 책에는 그녀가 30년간 정신과 의사로 일하고 15년간 파킨슨병을 앓으며 깨달은 삶의 비밀이 고스란히 담겨 있다.	9788901203287
 로 세계청소년문학상을 수상했던 정유정의 장편소설. 1억원 고료 2009년 제5회 세계문학상을 수상했다. 김화영, 황석영, 박범신, 구효서, 하응백, 김형경, 은희경, 서영채, 김미현 등이 심사위원으로 나선 세계문학상 심사에서 '뜨거운 감동과 생에 대한 각성이 꿈틀대며, 희망에 대한 끈을 다시 움켜잡게 만드는 마력이 깃든 작품'이라는 평을 받았다.	9788956602998
 젊은작가상을 연달아 수상하며 믿음직한 행보를 보여온 최은미의 첫 장편소설. 미스터리 소설로도, 정치 스릴러로도 손색없는 이 작품은 인간의 욕망과 광기, 불안과 고통을 파헤치는 심리소설이자 그럼에도 그 속에서 '사람이 사람을 사랑하는 일'의 절실함을 아름답게 그려낸 멜로소설이기도 하다.	9788954648714
 25년차 베테랑 MBC 기자가 철저히 취재ㆍ체험한 신기한 우주의 원리 ― 관찰자 효과를 극명하게 보여주는 이중슬릿 실험(double-slit experiment)을 소개하는 책. 세계적인 물리학 전문지 [물리학 세계(Physics World)]는 이 실험을 “인류 과학 사상 가장 아름다웠던 실험”으로 선정하기도 했다. 이 원리를 이해하여 새로운 마음의 눈을 뜨는 사람은 자신의 인생을 마음대로 창조할 비밀 열쇠를 갖게 된다.	9788935703463
 미국 독립서점 연합 베스트 1위, 미국 도서관 사서 추천 1위, 뉴욕타임스, 아마존 장기 베스트셀러. 섬에 있는 작은 서점을 배경으로 책과 인간에 대한 사랑을 그린 소설. 잔잔한 이야기와 감동을 담은 작품임에도 미국은 물론 전 세계에서 뜨거운 반응을 불러일으켰다.	9788954648301
	9788993151411
	9788993151428
	9788993151473
 이원호 장편소설. 남북한연방에 이어서 시베리아의 한랜드로 이어진 제3제국. 중국의 동북 3성이 한랜드로 흡수되고 대마도가 대한민국에 무력 수복되어 SNS에서는 중국 대륙이 구 신라, 백제, 고구려의 영토였다는 증거가 아시아 대륙을 휩쓴다. 이어서 성립되는 제3제국. 그 끝은 어디까지인가?	9788994154664
 조선의 임꺽정, 다시 날다!벽초 홍명희(1888～1968)의 대하역사소설『임꺽정』개정판. 백정 출신 도적 임꺽정의 활약을 통해 조선시대 민중들의 생활상을 생생하게 그린 대하역사소설로 식민지시대에 발표된 한국 소설들 중 가장 규모가 큰 작품이다. 소설은 「봉단편」 「피장편」 「양반편」 각 1권씩과...	9788958282624
 지난 20여 년 TV 역사 다큐멘터리 영역에서 활약해온 조윤민 작가가 야심차게 시도하고 있는 '지배와 저항으로 보는 조선사' 4부작 중 두 번째 책. 조선 양반층의 지배 전략과 통치에 대응한 백성의 다양한 반응 및 그 결과를 살핀다.	9788967354558
 무림지존 '도룡도'와 '의천검'을 차지한 자가 세상을 지배한다! &lt;영웅문&gt;의 작가, 김용 대하역사소설 『의천도룡기』제1권 &quot;무림지존 도룡도&quot;편. 작가 김용이 직접 보완 수정한 3판본으로써 국내 최초 정식판본이다. 원명교체기 혼란한 시대 속에서 격랑 많은 운명을 타고난 장무기. 그가 절대무공 비법을...	9788934926832
 황석영 대하소설 『장길산』의 개정판 제2권. 여러가지 사료들을 풍부하게 활용하고 그 위에 역사적 상상력을 보태어 거대한 서사의 장강을 이루어낸 이 소설은, 우리 민중사의 도도한 물줄기가 어디로 흐르고 있는지를 생생하게 밝혀준다. 그 웅대한 규모 속에는 조선조 후기사회의 세태와 풍속, 제도와...	9788936430559
 김용 대하역사소설. 20세기 중국문학을 대표하는 작가 김용의 대표작으로, 대만에서 천만부 이상, 중국에서 1억부 이상 판매되는 기록을 세운 &lt;사조영웅전&gt;의 정식 계약본이다. 중국문화와 김용의 작품에 관한 전문가들로 구성된 김용소설번역연구회가 번역와 감수를 맡았으며 '인물계보도'와 '무공해설'을...	9788934914099
 이번 개정판은 현대 독자들이 읽는데 불편함이 없도록 책을 깔끔하게 편집하는데 초점을 맞췄으며, 생소한 낱말의 뜻을 풀이한 각주가 수정, 추가되었다. 본문이 실린 아홉 권 외에 별책으로 를 마련하여, 여러 자료와 정보, 낱말 사전, 서평, 방담 등을 수록했다.	9788974561994
 이원호의 명품 기업 성장소설 『영웅시대 2부』 제2권 〈부장〉. 흙수저 이광의 인생 개척사. 군 시절부터 복학생 시절, 취업과 생존경쟁, 목숨을 걸고 나선 치열한 삶의 전장. 이것은 흙수저의 피비린내 나는 인생사이며 성공사이다. 실화를 기반으로 버무린 인간들의 생존사인 것이다. 이 시대를 거쳐간 세대는...	9791159160691
	9788994154503
 이원호 장편소설. 남북한연방에 이어서 시베리아의 한랜드로 이어진 제3제국. 중국의 동북 3성이 한랜드로 흡수되고 대마도가 대한민국에 무력 수복되어 SNS에서는 중국 대륙이 구 신라, 백제, 고구려의 영토였다는 증거가 아시아 대륙을 휩쓴다. 이어서 성립되는 제3제국. 그 끝은 어디까지인가?	9788994154671
 핵가족 시대, &#x0D;부모는 어떤 존재인가? &#x0D;김선호의 가족 3대가 살며 죽어가는 이야기.&#x0D;	9791159160288
 중국 대륙의 패권을 겨룬 유방과 항우. 두 영웅호걸의 이야기가 이문열의 소설로 새롭게 태어난다!&lt;사기&gt;를 원전으로 완전히 새로 쓴 이문열의 『초한지』제4권 &quot;서초 패왕&quot;편. 단 한번의 승리로 천하를 얻은 한 고조 유방, 단 한 번의 패배로 모든 것을 잃은 초패왕 항우. 유방과 한우의 삶에 초점을...	9788937481628
	9788994154510
	9788994154527
 중국 문단의 기인으로 알려져 있으며, 특히 무협소설의 새로운 경지를 보여주었다는 평을 받고 있는 김용의 대하역사소설 &lt;신조협려&gt; 제1권 &quot;활사인묘&quot; 편. 작가가 지난 1959년 자신의 신문사 &lt;명보(明報)&gt;를 창간하면서 연재한 소설로, 그 어떤 작품보다 심혈을 기울였고 그만큼 큰 성공을 거두기도...	9788934917465
 여기 펼치는 수호지는 저물어가는 송조(宋朝)의 하늘에 한 무리 장려하고 처절한 노을처럼 비끼었다. 사라져간 백팔 호걸의 삶과 죽음의 이야기이다. 옛사람은 경망한 벼슬아치의 실수를 내세워 그들 백여덟을 한결같이 마군의 화생으로 보기도 하고, 혹은 처음 이야기를 엮은 이의 자손 5대가 눈멀고...	9788937400810
 황석영 대하소설 『장길산』의 개정판 제10권. 여러가지 사료들을 풍부하게 활용하고 그 위에 역사적 상상력을 보태어 거대한 서사의 장강을 이루어낸 이 소설은, 우리 민중사의 도도한 물줄기가 어디로 흐르고 있는지를 생생하게 밝혀준다. 그 웅대한 규모 속에는 조선조 후기사회의 세태와 풍속, 제도와...	9788936430634
 중국 문단의 기인으로 알려져 있으며, 특히 무협소설의 새로운 경지를 보여주었다는 평을 받고 있는 김용의 대하역사소설 &lt;신조협려&gt; 제2권 &quot;옥녀심경&quot; 편. 작가가 지난 1959년 자신의 신문사 &lt;명보(明報)&gt;를 창간하면서 연재한 소설로, 그 어떤 작품보다 심혈을 기울였고 그만큼 큰 성공을 거두기도...	9788934917472
 28년 만에 완성한 이문열 필생의 역작. 1950년대 후반부터 1970년대 초반까지, 격동의 60년대가 만든 정치.경제.사회.문화적 풍경 위에 한국 현대인의 삶을 총체적으로 그려낸 우리 시대의 거대한 벽화.	9788937437649
 중국 관영 신화통신은 2005년 6월 29일자 신문에서도 '고구려는 중국 고대 소수민족 정권'이라는 보도를 하여 다시 한번 중국의 역사 왜곡은 현재진행형임을 인지시켰다. 김진명의 장편소설 '살수'는 고구려 역사는 물론이요, 한민족 역사 이래 최고의 영웅이면서도 남아 있는 자료가 빈약하여 제대로 조명받지...	9788959246441
 핵가족 시대, &#x0D;부모는 어떤 존재인가? &#x0D;김선호의 가족 3대가 살며 죽어가는 이야기.&#x0D;	9791159160271
 당구의 실력을 체계적으로 향상시키는데 필요한 기본 지식과 비법을 소개한다. 저자는 3쿠션 System만을 국한하지 않고, 4구와 포켓의 기본 이론과 기술들이 상호 작용하여 각각의 종목에 서로 영향을 미치기 때문에 어느 한 부분도 놓치지 않고 기술하였다.	9788973367856
 조선의 임꺽정, 다시 날다!벽초 홍명희(1888～1968)의 대하역사소설『임꺽정』개정판. 백정 출신 도적 임꺽정의 활약을 통해 조선시대 민중들의 생활상을 생생하게 그린 대하역사소설로 식민지시대에 발표된 한국 소설들 중 가장 규모가 큰 작품이다. 소설은 「봉단편」 「피장편」 「양반편」 각 1권씩과...	9788958282631
 황석영 대하소설 『장길산』의 개정판 제3권. 여러가지 사료들을 풍부하게 활용하고 그 위에 역사적 상상력을 보태어 거대한 서사의 장강을 이루어낸 이 소설은, 우리 민중사의 도도한 물줄기가 어디로 흐르고 있는지를 생생하게 밝혀준다. 그 웅대한 규모 속에는 조선조 후기사회의 세태와 풍속, 제도와...	9788936430566
 황석영 대하소설 『장길산』의 개정판 제11권. 여러가지 사료들을 풍부하게 활용하고 그 위에 역사적 상상력을 보태어 거대한 서사의 장강을 이루어낸 이 소설은, 우리 민중사의 도도한 물줄기가 어디로 흐르고 있는지를 생생하게 밝혀준다. 그 웅대한 규모 속에는 조선조 후기사회의 세태와 풍속, 제도와...	9788936430641
 중국 대륙의 패권을 겨룬 유방과 항우. 두 영웅호걸의 이야기가 이문열의 소설로 새롭게 태어난다!&lt;사기&gt;를 원전으로 완전히 새로 쓴 이문열의 『초한지』제5권 &quot;흙먼지 말아 올리며 다시 오다&quot;편. 단 한번의 승리로 천하를 얻은 한 고조 유방, 단 한 번의 패배로 모든 것을 잃은 초패왕 항우. 유방과...	9788937481635
 1970년 초판본이 발행된 의 개정판. 도쿠가와 이에야스, 도요토미 히데요시, 오다 노부나가 등의 인물이 15세기 중엽에서 16세기 말엽에 걸친 일본의 전국난세를 평정하고, 통일을 이뤄내는 파란만장한 역사에서 소재를 가져온 작품이다.	9788949702940
 무림지존 '도룡도'와 '의천검'을 차지한 자가 세상을 지배한다! &lt;영웅문&gt;의 작가, 김용 대하역사소설 『의천도룡기』제2권 &quot;빙화도에서 보낸 10년&quot;편. 작가 김용이 직접 보완 수정한 3판본으로써 국내 최초 정식판본이다. 원명교체기 혼란한 시대 속에서 격랑 많은 운명을 타고난 장무기. 그가 절대무공...	9788934926849
